date,eur,diff,lag4,lag6
2024-05-30 00:00:00+00:00,1.726520258220218,0.003428713280174245,1.7238356689379375,1.7160746134209095
2024-05-31 00:00:00+00:00,1.72929346560826,0.002773207388041987,1.721270836791087,1.7238356689379375
2024-06-01 00:00:00+00:00,1.7390195148973395,0.009726049289079608,1.7261305760731382,1.7238356689379375
2024-06-02 00:00:00+00:00,1.7390195148973395,0.0,1.7230915449400437,1.721270836791087
2024-06-03 00:00:00+00:00,1.7392953142120489,0.00027579931470933516,1.726520258220218,1.7261305760731382
2024-06-04 00:00:00+00:00,1.7451237326120337,0.005828418399984825,1.72929346560826,1.7230915449400437
2024-06-05 00:00:00+00:00,1.750221940996823,0.005098208384789249,1.7390195148973395,1.726520258220218
2024-06-06 00:00:00+00:00,1.7519005524661675,0.0016786114693445597,1.7390195148973395,1.72929346560826
2024-06-07 00:00:00+00:00,1.7452145326477173,-0.006686019818450184,1.7392953142120489,1.7390195148973395
2024-06-08 00:00:00+00:00,1.7533633493376155,0.008148816689898197,1.7451237326120337,1.7390195148973395
2024-06-09 00:00:00+00:00,1.7533633493376155,0.0,1.750221940996823,1.7392953142120489
2024-06-10 00:00:00+00:00,1.7471560284880026,-0.006207320849612952,1.7519005524661675,1.7451237326120337
2024-06-11 00:00:00+00:00,1.7515605444484172,0.00440451596041469,1.7452145326477173,1.750221940996823
2024-06-12 00:00:00+00:00,1.751546664114248,-1.388033416915846e-05,1.7533633493376155,1.7519005524661675
2024-06-13 00:00:00+00:00,1.7649431030686966,0.01339643895444853,1.7533633493376155,1.7452145326477173
2024-06-14 00:00:00+00:00,1.7506995991954413,-0.014243503873255348,1.7471560284880026,1.7533633493376155
2024-06-15 00:00:00+00:00,1.7500134368051332,-0.0006861623903080538,1.7515605444484172,1.7533633493376155
2024-06-16 00:00:00+00:00,1.7500134368051332,0.0,1.751546664114248,1.7471560284880026
